movieId,title,genres,clean_title
1932,"Great Ziegfeld, The (1936)",Musical,great ziegfeld the
1933,"Life of Émile Zola, The (1937)",Drama,life of mile zola the
1934,You Can't Take It With You (1938),Comedy,you cant take it with you
1935,How Green Was My Valley (1941),Drama,how green was my valley
1936,Mrs. Miniver (1942),Drama|War,mrs miniver
1937,Going My Way (1944),Comedy,going my way
1938,"Lost Weekend, The (1945)",Drama,lost weekend the
1939,"Best Years of Our Lives, The (1946)",Drama|War,best years of our lives the
1940,Gentleman's Agreement (1947),Drama,gentlemans agreement
1941,Hamlet (1948),Drama,hamlet
1942,All the King's Men (1949),Drama,all the kings men
1943,"Greatest Show on Earth, The (1952)",Drama,greatest show on earth the
1944,From Here to Eternity (1953),Drama|Romance|War,from here to eternity
1945,On the Waterfront (1954),Crime|Drama,on the waterfront
1946,Marty (1955),Drama|Romance,marty
1947,West Side Story (1961),Musical|Romance,west side story
1948,Tom Jones (1963),Comedy,tom jones
1949,"Man for All Seasons, A (1966)",Drama,man for all seasons a
1950,In the Heat of the Night (1967),Drama|Mystery,in the heat of the night
1951,Oliver! (1968),Musical,oliver
1952,Midnight Cowboy (1969),Drama,midnight cowboy
1953,"French Connection, The (1971)",Action|Crime|Drama|Thriller,french connection the
1954,Rocky (1976),Action|Drama,rocky
1955,Kramer Vs. Kramer (1979),Drama,kramer vs kramer
1956,Ordinary People (1980),Drama,ordinary people
1957,Chariots of Fire (1981),Drama,chariots of fire
1958,Terms of Endearment (1983),Comedy|Drama,terms of endearment
1959,Out of Africa (1985),Drama|Romance,out of africa
1960,"Last Emperor, The (1987)",Drama|War,last emperor the
1961,Rain Man (1988),Drama,rain man
1962,Driving Miss Daisy (1989),Drama,driving miss daisy
1963,Take the Money and Run (1969),Comedy,take the money and run
1964,Klute (1971),Drama|Mystery,klute
1965,Repo Man (1984),Comedy|Sci-Fi,repo man
1966,Metropolitan (1990),Comedy,metropolitan
1967,Labyrinth (1986),Adventure|Children's|Fantasy,labyrinth
1968,"Breakfast Club, The (1985)",Comedy|Drama,breakfast club the
1969,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",Horror,nightmare on elm street part 2 freddys revenge a
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror,nightmare on elm street 3 dream warriors a
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror,nightmare on elm street 4 the dream master a
1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror,nightmare on elm street 5 the dream child a
1973,Freddy's Dead: The Final Nightmare (1991),Horror,freddys dead the final nightmare
1974,Friday the 13th (1980),Horror,friday the 13th
1975,Friday the 13th Part 2 (1981),Horror,friday the 13th part 2
1976,Friday the 13th Part 3: 3D (1982),Horror,friday the 13th part 3 3d
1977,Friday the 13th: The Final Chapter (1984),Horror,friday the 13th the final chapter
1978,Friday the 13th Part V: A New Beginning (1985),Horror,friday the 13th part v a new beginning
1979,Friday the 13th Part VI: Jason Lives (1986),Horror,friday the 13th part vi jason lives
1980,Friday the 13th Part VII: The New Blood (1988),Horror,friday the 13th part vii the new blood
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror,friday the 13th part viii jason takes manhattan
1982,Halloween (1978),Horror,halloween
1983,Halloween II (1981),Horror,halloween ii
1984,Halloween III: Season of the Witch (1983),Horror,halloween iii season of the witch
1985,Halloween 4: The Return of Michael Myers (1988),Horror,halloween 4 the return of michael myers
1986,Halloween 5: The Revenge of Michael Myers (1989),Horror,halloween 5 the revenge of michael myers
1987,Prom Night (1980),Horror,prom night
1988,Hello Mary Lou: Prom Night II (1987),Horror,hello mary lou prom night ii
1989,Prom Night III: The Last Kiss (1989),Horror,prom night iii the last kiss
1990,Prom Night IV: Deliver Us From Evil (1992),Horror,prom night iv deliver us from evil
1991,Child's Play (1988),Horror,childs play
1992,Child's Play 2 (1990),Horror,childs play 2
1993,Child's Play 3 (1992),Horror,childs play 3
1994,Poltergeist (1982),Horror|Thriller,poltergeist
1995,Poltergeist II: The Other Side (1986),Horror|Thriller,poltergeist ii the other side
1996,Poltergeist III (1988),Horror|Thriller,poltergeist iii
1997,"Exorcist, The (1973)",Horror,exorcist the
1998,Exorcist II: The Heretic (1977),Horror,exorcist ii the heretic
1999,"Exorcist III, The (1990)",Horror,exorcist iii the
2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama,lethal weapon
2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,lethal weapon 2
2002,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,lethal weapon 3
2003,Gremlins (1984),Comedy|Horror,gremlins
2004,Gremlins 2: The New Batch (1990),Comedy|Horror,gremlins 2 the new batch
2005,"Goonies, The (1985)",Adventure|Children's|Fantasy,goonies the
2006,"Mask of Zorro, The (1998)",Action|Adventure|Romance,mask of zorro the
2007,Polish Wedding (1998),Comedy,polish wedding
2008,"This World, Then the Fireworks (1996)",Crime|Drama|Film-Noir,this world then the fireworks
2009,Soylent Green (1973),Sci-Fi|Thriller,soylent green
2010,Metropolis (1926),Sci-Fi,metropolis
2011,Back to the Future Part II (1989),Comedy|Sci-Fi,back to the future part ii
2012,Back to the Future Part III (1990),Comedy|Sci-Fi|Western,back to the future part iii
2013,"Poseidon Adventure, The (1972)",Action|Adventure,poseidon adventure the
2014,Freaky Friday (1977),Children's|Comedy,freaky friday
2015,"Absent Minded Professor, The (1961)",Children's|Comedy|Fantasy,absent minded professor the
2016,"Apple Dumpling Gang Rides Again, The (1979)",Children's|Comedy|Western,apple dumpling gang rides again the
2017,Babes in Toyland (1961),Children's|Fantasy|Musical,babes in toyland
2018,Bambi (1942),Animation|Children's,bambi
2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama,seven samurai the magnificent seven shichinin no samurai
2020,Dangerous Liaisons (1988),Drama|Romance,dangerous liaisons
2021,Dune (1984),Fantasy|Sci-Fi,dune
2022,"Last Temptation of Christ, The (1988)",Drama,last temptation of christ the
2023,"Godfather: Part III, The (1990)",Action|Crime|Drama,godfather part iii the
2024,"Rapture, The (1991)",Drama|Mystery,rapture the
2025,Lolita (1997),Drama|Romance,lolita
2026,Disturbing Behavior (1998),Horror|Thriller,disturbing behavior
2027,Mafia! (1998),Comedy|Crime,mafia
2028,Saving Private Ryan (1998),Action|Drama|War,saving private ryan
2029,Billy's Hollywood Screen Kiss (1997),Comedy|Romance,billys hollywood screen kiss
2030,East Palace West Palace (Dong gong xi gong) (1997),Drama,east palace west palace dong gong xi gong
2031,"$1,000,000 Duck (1971)",Children's|Comedy,1000000 duck
2032,"Barefoot Executive, The (1971)",Children's|Comedy,barefoot executive the
2033,"Black Cauldron, The (1985)",Animation|Children's,black cauldron the
2034,"Black Hole, The (1979)",Sci-Fi,black hole the
2035,Blackbeard's Ghost (1968),Children's|Comedy,blackbeards ghost
2036,Blank Check (1994),Children's|Comedy,blank check
2037,Candleshoe (1977),Adventure|Children's|Comedy,candleshoe
2038,"Cat from Outer Space, The (1978)",Children's|Comedy|Sci-Fi,cat from outer space the
2039,Cheetah (1989),Adventure|Children's,cheetah
2040,"Computer Wore Tennis Shoes, The (1970)",Children's|Comedy,computer wore tennis shoes the
2041,Condorman (1981),Action|Adventure|Children's|Comedy,condorman
2042,D2: The Mighty Ducks (1994),Children's|Comedy,d2 the mighty ducks
2043,Darby O'Gill and the Little People (1959),Adventure|Children's|Fantasy,darby ogill and the little people
2044,"Devil and Max Devlin, The (1981)",Comedy,devil and max devlin the
2045,"Far Off Place, A (1993)",Adventure|Children's|Drama|Romance,far off place a
2046,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi,flight of the navigator
2047,"Gnome-Mobile, The (1967)",Children's,gnomemobile the
2048,"Great Mouse Detective, The (1986)",Animation|Children's,great mouse detective the
2049,"Happiest Millionaire, The (1967)",Comedy|Musical,happiest millionaire the
2050,Herbie Goes Bananas (1980),Adventure|Children's|Comedy,herbie goes bananas
2051,Herbie Goes to Monte Carlo (1977),Adventure|Children's|Comedy,herbie goes to monte carlo
2052,Hocus Pocus (1993),Children's|Comedy,hocus pocus
2053,"Honey, I Blew Up the Kid (1992)",Children's|Comedy|Sci-Fi,honey i blew up the kid
2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi,honey i shrunk the kids
2055,Hot Lead and Cold Feet (1978),Comedy|Western,hot lead and cold feet
2056,In Search of the Castaways (1962),Adventure|Children's,in search of the castaways
2057,"Incredible Journey, The (1963)",Adventure|Children's,incredible journey the
2058,"Negotiator, The (1998)",Action|Thriller,negotiator the
2059,"Parent Trap, The (1998)",Children's|Drama,parent trap the
2060,BASEketball (1998),Comedy,baseketball
2061,Full Tilt Boogie (1997),Documentary,full tilt boogie
2062,"Governess, The (1998)",Drama|Romance,governess the
2063,Seventh Heaven (Le Septième ciel) (1997),Drama|Romance,seventh heaven le septime ciel
2064,Roger & Me (1989),Comedy|Documentary,roger  me
2065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance,purple rose of cairo the
2066,Out of the Past (1947),Film-Noir,out of the past
2067,Doctor Zhivago (1965),Drama|Romance|War,doctor zhivago
2068,Fanny and Alexander (1982),Drama,fanny and alexander
2069,"Trip to Bountiful, The (1985)",Drama,trip to bountiful the
2070,Tender Mercies (1983),Drama,tender mercies
2071,And the Band Played On (1993),Drama,and the band played on
2072,"'burbs, The (1989)",Comedy,burbs the
2073,Fandango (1985),Comedy,fandango
2074,"Night Porter, The (Il Portiere di notte) (1974)",Drama,night porter the il portiere di notte
2075,Mephisto (1981),Drama|War,mephisto
2076,Blue Velvet (1986),Drama|Mystery,blue velvet
2077,"Journey of Natty Gann, The (1985)",Adventure|Children's,journey of natty gann the
2078,"Jungle Book, The (1967)",Animation|Children's|Comedy|Musical,jungle book the
2079,Kidnapped (1960),Children's|Drama,kidnapped
2080,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance,lady and the tramp
2081,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,little mermaid the
2082,"Mighty Ducks, The (1992)",Children's|Comedy,mighty ducks the
2083,"Muppet Christmas Carol, The (1992)",Children's|Musical,muppet christmas carol the
2084,Newsies (1992),Children's|Musical,newsies
2085,101 Dalmatians (1961),Animation|Children's,101 dalmatians
2086,One Magic Christmas (1985),Drama|Fantasy,one magic christmas
2087,Peter Pan (1953),Animation|Children's|Fantasy|Musical,peter pan
2088,Popeye (1980),Adventure|Comedy|Musical,popeye
2089,"Rescuers Down Under, The (1990)",Animation|Children's,rescuers down under the
2090,"Rescuers, The (1977)",Animation|Children's,rescuers the
2091,Return from Witch Mountain (1978),Children's|Sci-Fi,return from witch mountain
2092,"Return of Jafar, The (1993)",Animation|Children's|Musical,return of jafar the
2093,Return to Oz (1985),Adventure|Children's|Fantasy|Sci-Fi,return to oz
2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,rocketeer the
2095,"Shaggy D.A., The (1976)",Children's|Comedy,shaggy da the
2096,Sleeping Beauty (1959),Animation|Children's|Musical,sleeping beauty
2097,Something Wicked This Way Comes (1983),Children's|Horror,something wicked this way comes
2098,Son of Flubber (1963),Children's|Comedy,son of flubber
2099,Song of the South (1946),Adventure|Animation|Children's|Musical,song of the south
2100,Splash (1984),Comedy|Fantasy|Romance,splash
2101,Squanto: A Warrior's Tale (1994),Adventure|Drama,squanto a warriors tale
2102,Steamboat Willie (1940),Animation|Children's|Comedy|Musical,steamboat willie
2103,Tall Tale (1994),Adventure|Children's,tall tale
2104,Tex (1982),Drama,tex
2105,Tron (1982),Action|Adventure|Fantasy|Sci-Fi,tron
2106,Swing Kids (1993),Drama|War,swing kids
2107,Halloween: H20 (1998),Horror|Thriller,halloween h20
2108,L.A. Story (1991),Comedy|Romance,la story
2109,"Jerk, The (1979)",Comedy,jerk the
2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,dead men dont wear plaid
2111,"Man with Two Brains, The (1983)",Comedy,man with two brains the
2112,Grand Canyon (1991),Crime|Drama,grand canyon
2113,Graveyard Shift (1990),Horror|Thriller,graveyard shift
2114,"Outsiders, The (1983)",Drama,outsiders the
2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure,indiana jones and the temple of doom
2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi,lord of the rings the
2117,Nineteen Eighty-Four (1984),Drama|Sci-Fi,nineteen eightyfour
2118,"Dead Zone, The (1983)",Horror|Thriller,dead zone the
2119,Maximum Overdrive (1986),Horror,maximum overdrive
2120,Needful Things (1993),Drama|Horror,needful things
2121,Cujo (1983),Horror|Thriller,cujo
2122,Children of the Corn (1984),Horror|Thriller,children of the corn
2123,All Dogs Go to Heaven (1989),Animation|Children's,all dogs go to heaven
2124,"Addams Family, The (1991)",Comedy,addams family the
2125,Ever After: A Cinderella Story (1998),Drama|Romance,ever after a cinderella story
2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,snake eyes
2127,"First Love, Last Rites (1997)",Drama|Romance,first love last rites
2128,Safe Men (1998),Comedy,safe men
2129,"Saltmen of Tibet, The (1997)",Documentary,saltmen of tibet the
2130,Atlantic City (1980),Crime|Drama|Romance,atlantic city
2131,Autumn Sonata (Höstsonaten ) (1978),Drama,autumn sonata hstsonaten
2132,Who's Afraid of Virginia Woolf? (1966),Drama,whos afraid of virginia woolf
2133,Adventures in Babysitting (1987),Adventure|Comedy,adventures in babysitting
2134,Weird Science (1985),Comedy,weird science
2135,Doctor Dolittle (1967),Adventure|Musical,doctor dolittle
2136,"Nutty Professor, The (1963)",Comedy,nutty professor the
2137,Charlotte's Web (1973),Animation|Children's,charlottes web
2138,Watership Down (1978),Animation|Children's|Drama|Fantasy,watership down
2139,"Secret of NIMH, The (1982)",Animation|Children's,secret of nimh the
2140,"Dark Crystal, The (1982)",Children's|Fantasy|Sci-Fi,dark crystal the
2141,"American Tail, An (1986)",Animation|Children's|Comedy,american tail an
2142,"American Tail: Fievel Goes West, An (1991)",Animation|Children's|Comedy,american tail fievel goes west an
2143,Legend (1985),Adventure|Fantasy|Romance,legend
2144,Sixteen Candles (1984),Comedy,sixteen candles
2145,Pretty in Pink (1986),Comedy|Drama|Romance,pretty in pink
2146,St. Elmo's Fire (1985),Drama|Romance,st elmos fire
2147,"Clan of the Cave Bear, The (1986)",Drama,clan of the cave bear the
2148,House (1986),Comedy|Horror,house
2149,House II: The Second Story (1987),Comedy|Horror,house ii the second story
2150,"Gods Must Be Crazy, The (1980)",Comedy,gods must be crazy the
2151,"Gods Must Be Crazy II, The (1989)",Comedy,gods must be crazy ii the
2152,Air Bud: Golden Receiver (1998),Children's|Comedy,air bud golden receiver
2153,"Avengers, The (1998)",Action|Adventure,avengers the
2154,How Stella Got Her Groove Back (1998),Drama|Romance,how stella got her groove back
2155,"Slums of Beverly Hills, The (1998)",Comedy,slums of beverly hills the
2156,"Best Man, The (Il Testimone dello sposo) (1997)",Comedy|Drama,best man the il testimone dello sposo
2157,"Chambermaid on the Titanic, The (1998)",Romance,chambermaid on the titanic the
2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Crime|Horror,henry portrait of a serial killer part 2
2159,Henry: Portrait of a Serial Killer (1990),Crime|Horror,henry portrait of a serial killer
2160,Rosemary's Baby (1968),Horror|Thriller,rosemarys baby
2161,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,neverending story the
2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children's|Fantasy,neverending story ii the next chapter the
2163,Attack of the Killer Tomatoes! (1980),Comedy|Horror,attack of the killer tomatoes
2164,Surf Nazis Must Die (1987),Drama,surf nazis must die
2165,Your Friends and Neighbors (1998),Drama,your friends and neighbors
2166,Return to Paradise (1998),Drama|Romance,return to paradise
2167,Blade (1998),Action|Adventure|Horror,blade
2168,Dance with Me (1998),Drama|Romance,dance with me
2169,Dead Man on Campus (1998),Comedy,dead man on campus
2170,Wrongfully Accused (1998),Action|Comedy,wrongfully accused
2171,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance,next stop wonderland
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy,strike aka all i wanna do the hairy bird
2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi,navigator a mediaeval odyssey the
2174,Beetlejuice (1988),Comedy|Fantasy,beetlejuice
2175,Déjà Vu (1997),Drama|Romance,dj vu
2176,Rope (1948),Thriller,rope
2177,Family Plot (1976),Comedy|Thriller,family plot
2178,Frenzy (1972),Thriller,frenzy
2179,Topaz (1969),Thriller,topaz
2180,Torn Curtain (1966),Thriller,torn curtain
2181,Marnie (1964),Thriller,marnie
2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,wrong man the
2183,"Man Who Knew Too Much, The (1956)",Thriller,man who knew too much the
2184,"Trouble with Harry, The (1955)",Mystery|Thriller,trouble with harry the
2185,I Confess (1953),Thriller,i confess
2186,Strangers on a Train (1951),Film-Noir|Thriller,strangers on a train
2187,Stage Fright (1950),Mystery|Thriller,stage fright
2188,54 (1998),Drama,54
2189,I Married A Strange Person (1997),Animation,i married a strange person
2190,Why Do Fools Fall In Love? (1998),Drama,why do fools fall in love
2191,"Merry War, A (1997)",Comedy,merry war a
2192,See the Sea (Regarde la mer) (1997),Drama,see the sea regarde la mer
2193,Willow (1988),Action|Adventure|Fantasy,willow
2194,"Untouchables, The (1987)",Action|Crime|Drama,untouchables the
2195,Dirty Work (1998),Comedy,dirty work
2196,Knock Off (1998),Action,knock off
2197,Firelight (1997),Drama,firelight
2198,Modulations (1998),Documentary,modulations
2199,Phoenix (1998),Crime|Drama,phoenix
2200,Under Capricorn (1949),Drama,under capricorn
2201,"Paradine Case, The (1947)",Drama,paradine case the
2202,Lifeboat (1944),Drama|Thriller|War,lifeboat
2203,Shadow of a Doubt (1943),Film-Noir|Thriller,shadow of a doubt
2204,Saboteur (1942),Thriller,saboteur
2205,Mr. & Mrs. Smith (1941),Comedy,mr  mrs smith
2206,Suspicion (1941),Mystery|Thriller,suspicion
2207,Jamaica Inn (1939),Drama,jamaica inn
2208,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller,lady vanishes the
2209,Young and Innocent (1937),Crime|Thriller,young and innocent
2210,Sabotage (1936),Thriller,sabotage
2211,Secret Agent (1936),Thriller,secret agent
2212,"Man Who Knew Too Much, The (1934)",Thriller,man who knew too much the
2213,Waltzes from Vienna (1933),Comedy|Musical,waltzes from vienna
2214,Number Seventeen (1932),Thriller,number seventeen
2215,Rich and Strange (1932),Comedy|Romance,rich and strange
2216,"Skin Game, The (1931)",Drama,skin game the
2217,Elstree Calling (1930),Comedy|Musical,elstree calling
2218,Juno and Paycock (1930),Drama,juno and paycock
2219,Murder! (1930),Mystery|Thriller,murder
2220,"Manxman, The (1929)",Drama,manxman the
2221,Blackmail (1929),Thriller,blackmail
2222,Champagne (1928),Comedy,champagne
2223,"Farmer's Wife, The (1928)",Comedy,farmers wife the
2224,Downhill (1927),Drama,downhill
2225,Easy Virtue (1927),Drama,easy virtue
2226,"Ring, The (1927)",Drama,ring the
2227,"Lodger, The (1926)",Thriller,lodger the
2228,"Mountain Eagle, The (1926)",Drama,mountain eagle the
2229,"Pleasure Garden, The (1925)",Drama,pleasure garden the
2230,Always Tell Your Wife (1923),Comedy,always tell your wife
2231,Rounders (1998),Crime|Drama,rounders
2232,Cube (1997),Sci-Fi|Thriller,cube
2233,Digging to China (1998),Drama,digging to china
2234,Let's Talk About Sex (1998),Drama,lets talk about sex
2235,One Man's Hero (1999),Drama|War,one mans hero
2236,Simon Birch (1998),Drama,simon birch
2237,Without Limits (1998),Drama,without limits
2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,seven beauties pasqualino settebellezze
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,swept away travolti da un insolito destino nellazzurro mare dagosto
2240,My Bodyguard (1980),Drama,my bodyguard
2241,Class (1983),Comedy,class
2242,"Grandview, U.S.A. (1984)",Drama,grandview usa
2243,Broadcast News (1987),Comedy|Drama|Romance,broadcast news
2244,"Allnighter, The (1987)",Comedy|Romance,allnighter the
2245,Working Girl (1988),Comedy|Drama,working girl
2246,Stars and Bars (1988),Comedy,stars and bars
2247,Married to the Mob (1988),Comedy,married to the mob
2248,Say Anything... (1989),Comedy|Drama|Romance,say anything
2249,My Blue Heaven (1990),Comedy,my blue heaven
2250,Men Don't Leave (1990),Drama,men dont leave
2251,"Cabinet of Dr. Ramirez, The (1991)",Comedy,cabinet of dr ramirez the
2252,Hero (1992),Comedy|Drama,hero
2253,Toys (1992),Action|Comedy|Fantasy,toys
2254,Choices (1981),Drama,choices
2255,Young Doctors in Love (1982),Comedy,young doctors in love
2256,Parasite (1982),Horror|Sci-Fi,parasite
2257,No Small Affair (1984),Comedy|Romance,no small affair
2258,Master Ninja I (1984),Action,master ninja i
2259,Blame It on Rio (1984),Comedy|Romance,blame it on rio
2260,Wisdom (1986),Action|Crime,wisdom
2261,One Crazy Summer (1986),Comedy,one crazy summer
2262,About Last Night... (1986),Comedy|Drama|Romance,about last night
2263,"Seventh Sign, The (1988)",Thriller,seventh sign the
2264,We're No Angels (1989),Drama,were no angels
2265,Nothing But Trouble (1991),Adventure|Comedy,nothing but trouble
2266,"Butcher's Wife, The (1991)",Comedy|Romance,butchers wife the
2267,Mortal Thoughts (1991),Mystery|Thriller,mortal thoughts
2268,"Few Good Men, A (1992)",Crime|Drama,few good men a
2269,Indecent Proposal (1993),Drama,indecent proposal
2270,"Century of Cinema, A (1994)",Documentary,century of cinema a
2271,Permanent Midnight (1998),Drama,permanent midnight
2272,One True Thing (1998),Drama,one true thing
2273,Rush Hour (1998),Action|Thriller,rush hour
2274,Lilian's Story (1995),Drama,lilians story
2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,sixstring samurai
2276,"Soldier's Daughter Never Cries, A (1998)",Drama,soldiers daughter never cries a
2277,Somewhere in the City (1997),Drama,somewhere in the city
2278,Ronin (1998),Action|Crime|Thriller,ronin
2279,Urban Legend (1998),Horror|Thriller,urban legend
2280,Clay Pigeons (1998),Crime,clay pigeons
2281,Monument Ave. (1998),Crime,monument ave
2282,Pecker (1998),Comedy|Drama,pecker
2283,"Sheltering Sky, The (1990)",Drama,sheltering sky the
2284,Bandit Queen (1994),Drama,bandit queen
2285,If.... (1968),Drama,if
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,fiendish plot of dr fu manchu the
2287,Them! (1954),Sci-Fi|Thriller|War,them
2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,thing the
2289,"Player, The (1992)",Comedy|Drama,player the
2290,Stardust Memories (1980),Comedy|Drama,stardust memories
2291,Edward Scissorhands (1990),Drama|Romance,edward scissorhands
2292,Overnight Delivery (1996),Romance,overnight delivery
2293,Shadrach (1998),Drama,shadrach
2294,Antz (1998),Animation|Children's,antz
2295,"Impostors, The (1998)",Comedy,impostors the
2296,"Night at the Roxbury, A (1998)",Comedy,night at the roxbury a
2297,What Dreams May Come (1998),Drama|Romance,what dreams may come
2298,Strangeland (1998),Thriller,strangeland
2299,"Battle of the Sexes, The (1959)",Comedy,battle of the sexes the
2300,"Producers, The (1968)",Comedy|Musical,producers the
2301,History of the World: Part I (1981),Comedy,history of the world part i
2302,My Cousin Vinny (1992),Comedy,my cousin vinny
2303,Nashville (1975),Drama|Musical,nashville
2304,Love Is the Devil (1998),Drama,love is the devil
2305,Slam (1998),Drama,slam
2306,Holy Man (1998),Comedy,holy man
2307,One Tough Cop (1998),Action|Drama,one tough cop
2308,Detroit 9000 (1973),Action|Crime,detroit 9000
2309,"Inheritors, The (Die Siebtelbauern) (1998)",Drama,inheritors the die siebtelbauern
2310,"Mighty, The (1998)",Drama,mighty the
2311,2010 (1984),Mystery|Sci-Fi,2010
2312,Children of a Lesser God (1986),Drama,children of a lesser god
2313,"Elephant Man, The (1980)",Drama,elephant man the
2314,Beloved (1998),Drama,beloved
2315,Bride of Chucky (1998),Horror|Thriller,bride of chucky
2316,Practical Magic (1998),Drama|Romance,practical magic
2317,"Alarmist, The (1997)",Comedy,alarmist the
2318,Happiness (1998),Comedy,happiness
2319,Reach the Rock (1997),Comedy,reach the rock
2320,Apt Pupil (1998),Drama|Thriller,apt pupil
2321,Pleasantville (1998),Comedy,pleasantville
2322,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War,soldier
2323,"Cruise, The (1998)",Documentary,cruise the
2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,life is beautiful la vita  bella
2325,Orgazmo (1997),Comedy,orgazmo
2326,Shattered Image (1998),Drama|Thriller,shattered image
2327,Tales from the Darkside: The Movie (1990),Horror,tales from the darkside the movie
2328,Vampires (1998),Horror,vampires
2329,American History X (1998),Drama,american history x
2330,Hands on a Hard Body (1996),Documentary,hands on a hard body
2331,Living Out Loud (1998),Comedy|Romance,living out loud
2332,Belly (1998),Crime|Drama,belly
2333,Gods and Monsters (1998),Drama,gods and monsters
2334,"Siege, The (1998)",Action|Thriller,siege the
2335,"Waterboy, The (1998)",Comedy,waterboy the
2336,Elizabeth (1998),Drama,elizabeth
2337,Velvet Goldmine (1998),Drama,velvet goldmine
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,i still know what you did last summer
2339,I'll Be Home For Christmas (1998),Comedy|Romance,ill be home for christmas
2340,Meet Joe Black (1998),Romance,meet joe black
2341,Dancing at Lughnasa (1998),Drama,dancing at lughnasa
2342,Hard Core Logo (1996),Comedy,hard core logo
2343,"Naked Man, The (1998)",Drama,naked man the
2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,runaway train
2345,Desert Bloom (1986),Drama,desert bloom
2346,"Stepford Wives, The (1975)",Sci-Fi|Thriller,stepford wives the
2347,"Pope of Greenwich Village, The (1984)",Action,pope of greenwich village the
2348,Sid and Nancy (1986),Drama,sid and nancy
2349,Mona Lisa (1986),Comedy|Thriller,mona lisa
2350,Heart Condition (1990),Comedy,heart condition
2351,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama,nights of cabiria le notti di cabiria
2352,"Big Chill, The (1983)",Comedy|Drama,big chill the
2353,Enemy of the State (1998),Action|Thriller,enemy of the state
2354,"Rugrats Movie, The (1998)",Animation|Children's|Comedy,rugrats movie the
2355,"Bug's Life, A (1998)",Animation|Children's|Comedy,bugs life a
2356,Celebrity (1998),Comedy,celebrity
2357,Central Station (Central do Brasil) (1998),Drama,central station central do brasil
2358,Savior (1998),Drama,savior
2359,Waking Ned Devine (1998),Comedy,waking ned devine
2360,"Celebration, The (Festen) (1998)",Drama,celebration the festen
2361,Pink Flamingos (1972),Comedy,pink flamingos
2362,Glen or Glenda (1953),Drama,glen or glenda
2363,Godzilla (Gojira) (1954),Action|Sci-Fi,godzilla gojira
2364,Godzilla (Gojira) (1984),Action|Sci-Fi,godzilla gojira
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,king kong vs godzilla kingukongu tai gojira
2366,King Kong (1933),Action|Adventure|Horror,king kong
2367,King Kong (1976),Action|Adventure|Horror,king kong
2368,King Kong Lives (1986),Action|Adventure|Horror,king kong lives
2369,Desperately Seeking Susan (1985),Comedy|Romance,desperately seeking susan
2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,emerald forest the
2371,Fletch (1985),Comedy,fletch
2372,Fletch Lives (1989),Comedy,fletch lives
2373,Red Sonja (1985),Action|Adventure,red sonja
2374,Gung Ho (1986),Comedy|Drama,gung ho
2375,"Money Pit, The (1986)",Comedy,money pit the
2376,"View to a Kill, A (1985)",Action,view to a kill a
